# trajectory data of sequence CCTV
# recorded at 12 fps, extracted at 2 fps and then interpolated at 10 fps for final output
# recording started at 2022-12-09T20:13:35+01:00
# z coordinate is the estimated height of person
# x_RGF and y_RGF are coordinates (in meters) in the RGF-93 Lambert-93 coordinate system (EPSG:2154)
# t/s is the time (number of seconds) using as reference date Friday, Dec. 9th at 20:00:00 (UTC+1)
# id frame x/m y/m z/m t/s x_RGF y_RGF
118 106 -4.461 -4.871 1.8 823.600 842519.98 6520299.24
118 107 -4.475 -4.830 1.8 823.700 842519.94 6520299.21
118 108 -4.490 -4.788 1.8 823.800 842519.91 6520299.19
118 109 -4.504 -4.746 1.8 823.900 842519.87 6520299.17
118 110 -4.518 -4.705 1.8 824.000 842519.83 6520299.15
118 111 -4.535 -4.680 1.8 824.100 842519.81 6520299.13
118 112 -4.551 -4.656 1.8 824.200 842519.79 6520299.11
118 113 -4.568 -4.631 1.8 824.300 842519.77 6520299.09
118 114 -4.585 -4.607 1.8 824.400 842519.74 6520299.07
118 115 -4.602 -4.582 1.8 824.500 842519.72 6520299.04
118 116 -4.639 -4.516 1.8 824.600 842519.67 6520299.00
118 117 -4.676 -4.450 1.8 824.700 842519.61 6520298.95
118 118 -4.713 -4.383 1.8 824.800 842519.55 6520298.90
118 119 -4.750 -4.317 1.8 824.900 842519.49 6520298.85
118 120 -4.788 -4.251 1.8 825.000 842519.43 6520298.80
118 121 -4.804 -4.200 1.8 825.100 842519.39 6520298.78
118 122 -4.820 -4.149 1.8 825.200 842519.34 6520298.75
118 123 -4.836 -4.098 1.8 825.300 842519.29 6520298.72
118 124 -4.852 -4.047 1.8 825.400 842519.24 6520298.70
118 125 -4.868 -3.996 1.8 825.500 842519.20 6520298.67
118 126 -4.928 -3.913 1.8 825.600 842519.13 6520298.60
118 127 -4.987 -3.830 1.8 825.700 842519.06 6520298.53
118 128 -5.046 -3.746 1.8 825.800 842518.98 6520298.45
118 129 -5.105 -3.663 1.8 825.900 842518.91 6520298.38
118 130 -5.164 -3.579 1.8 826.000 842518.84 6520298.31
118 131 -5.150 -3.561 1.8 826.100 842518.82 6520298.32
118 132 -5.135 -3.542 1.8 826.200 842518.80 6520298.33
118 133 -5.121 -3.523 1.8 826.300 842518.78 6520298.34
118 134 -5.106 -3.505 1.8 826.400 842518.76 6520298.35
118 135 -5.092 -3.486 1.8 826.500 842518.74 6520298.36
118 136 -5.118 -3.417 1.8 826.600 842518.67 6520298.32
118 137 -5.144 -3.348 1.8 826.700 842518.61 6520298.28
118 138 -5.170 -3.279 1.8 826.800 842518.55 6520298.24
118 139 -5.196 -3.210 1.8 826.900 842518.48 6520298.21
118 140 -5.222 -3.141 1.8 827.000 842518.42 6520298.17
118 141 -5.278 -3.109 1.8 827.100 842518.40 6520298.11
118 142 -5.333 -3.077 1.8 827.200 842518.38 6520298.05
118 143 -5.388 -3.045 1.8 827.300 842518.36 6520297.99
118 144 -5.444 -3.014 1.8 827.400 842518.34 6520297.93
118 145 -5.499 -2.982 1.8 827.500 842518.32 6520297.87
118 146 -5.550 -2.941 1.8 827.600 842518.29 6520297.81
118 147 -5.602 -2.900 1.8 827.700 842518.25 6520297.75
118 148 -5.653 -2.858 1.8 827.800 842518.22 6520297.69
118 149 -5.704 -2.817 1.8 827.900 842518.19 6520297.63
118 150 -5.756 -2.776 1.8 828.000 842518.16 6520297.58
118 151 -5.797 -2.725 1.8 828.100 842518.12 6520297.53
118 152 -5.838 -2.674 1.8 828.200 842518.08 6520297.48
118 153 -5.880 -2.622 1.8 828.300 842518.03 6520297.43
118 154 -5.921 -2.571 1.8 828.400 842517.99 6520297.38
118 155 -5.963 -2.520 1.8 828.500 842517.95 6520297.33
118 156 -5.982 -2.458 1.8 828.600 842517.89 6520297.29
118 157 -6.001 -2.396 1.8 828.700 842517.83 6520297.26
118 158 -6.020 -2.333 1.8 828.800 842517.78 6520297.23
118 159 -6.040 -2.271 1.8 828.900 842517.72 6520297.20
118 160 -6.059 -2.209 1.8 829.000 842517.66 6520297.17
118 161 -6.102 -2.092 1.8 829.100 842517.55 6520297.11
118 162 -6.145 -1.976 1.8 829.200 842517.45 6520297.04
118 163 -6.188 -1.859 1.8 829.300 842517.34 6520296.98
118 164 -6.232 -1.743 1.8 829.400 842517.23 6520296.92
118 165 -6.275 -1.626 1.8 829.500 842517.13 6520296.85
118 166 -6.309 -1.582 1.8 829.600 842517.09 6520296.81
118 167 -6.343 -1.538 1.8 829.700 842517.05 6520296.77
118 168 -6.378 -1.494 1.8 829.800 842517.02 6520296.73
118 169 -6.412 -1.450 1.8 829.900 842516.98 6520296.69
118 170 -6.446 -1.406 1.8 830.000 842516.94 6520296.64
118 171 -6.571 -1.321 1.8 830.100 842516.88 6520296.51
118 172 -6.695 -1.237 1.8 830.200 842516.82 6520296.37
118 173 -6.820 -1.152 1.8 830.300 842516.76 6520296.23
118 174 -6.945 -1.067 1.8 830.400 842516.70 6520296.09
118 175 -7.069 -0.983 1.8 830.500 842516.64 6520295.95
118 176 -7.199 -0.964 1.8 830.600 842516.65 6520295.82
118 177 -7.329 -0.945 1.8 830.700 842516.65 6520295.69
118 178 -7.459 -0.926 1.8 830.800 842516.66 6520295.56
118 179 -7.589 -0.907 1.8 830.900 842516.66 6520295.43
118 180 -7.719 -0.888 1.8 831.000 842516.67 6520295.30
118 181 -7.814 -0.800 1.8 831.100 842516.60 6520295.19
118 182 -7.910 -0.712 1.8 831.200 842516.53 6520295.08
118 183 -8.006 -0.624 1.8 831.300 842516.46 6520294.97
118 184 -8.102 -0.536 1.8 831.400 842516.39 6520294.86
118 185 -8.198 -0.447 1.8 831.500 842516.32 6520294.75
118 186 -8.284 -0.299 1.8 831.600 842516.19 6520294.63
118 187 -8.369 -0.151 1.8 831.700 842516.06 6520294.52
118 188 -8.455 -0.002 1.8 831.800 842515.93 6520294.41
118 189 -8.540 0.146 1.8 831.900 842515.80 6520294.30
118 190 -8.626 0.294 1.8 832.000 842515.67 6520294.19
118 191 -8.650 0.371 1.8 832.100 842515.60 6520294.15
118 192 -8.675 0.448 1.8 832.200 842515.53 6520294.11
118 193 -8.699 0.524 1.8 832.300 842515.46 6520294.07
118 194 -8.724 0.601 1.8 832.400 842515.39 6520294.04
118 195 -8.748 0.677 1.8 832.500 842515.32 6520294.00
64 0 -7.241 -7.176 1.8 813.000 842522.76 6520296.93
64 1 -7.291 -7.139 1.8 813.100 842522.73 6520296.87
64 2 -7.340 -7.102 1.8 813.200 842522.71 6520296.82
64 3 -7.390 -7.065 1.8 813.300 842522.68 6520296.76
64 4 -7.439 -7.029 1.8 813.400 842522.65 6520296.71
64 5 -7.489 -6.992 1.8 813.500 842522.62 6520296.65
64 6 -7.512 -6.969 1.8 813.600 842522.61 6520296.62
64 7 -7.535 -6.947 1.8 813.700 842522.59 6520296.60
64 8 -7.558 -6.924 1.8 813.800 842522.57 6520296.57
64 9 -7.581 -6.901 1.8 813.900 842522.55 6520296.54
64 10 -7.604 -6.879 1.8 814.000 842522.53 6520296.52
64 11 -7.624 -6.798 1.8 814.100 842522.46 6520296.48
64 12 -7.643 -6.718 1.8 814.200 842522.38 6520296.45
64 13 -7.663 -6.638 1.8 814.300 842522.31 6520296.42
64 14 -7.682 -6.558 1.8 814.400 842522.23 6520296.38
64 15 -7.702 -6.478 1.8 814.500 842522.16 6520296.35
64 16 -7.731 -6.431 1.8 814.600 842522.12 6520296.31
64 17 -7.760 -6.384 1.8 814.700 842522.08 6520296.27
64 18 -7.789 -6.336 1.8 814.800 842522.04 6520296.24
64 19 -7.819 -6.289 1.8 814.900 842521.99 6520296.20
64 20 -7.848 -6.242 1.8 815.000 842521.95 6520296.16
64 21 -7.879 -6.211 1.8 815.100 842521.93 6520296.12
64 22 -7.910 -6.180 1.8 815.200 842521.90 6520296.09
64 23 -7.941 -6.149 1.8 815.300 842521.88 6520296.05
64 24 -7.972 -6.118 1.8 815.400 842521.85 6520296.01
64 25 -8.003 -6.087 1.8 815.500 842521.83 6520295.98
64 26 -8.054 -6.025 1.8 815.600 842521.78 6520295.92
64 27 -8.106 -5.962 1.8 815.700 842521.73 6520295.86
64 28 -8.157 -5.899 1.8 815.800 842521.67 6520295.79
64 29 -8.208 -5.836 1.8 815.900 842521.62 6520295.73
64 30 -8.259 -5.773 1.8 816.000 842521.57 6520295.67
64 31 -8.330 -5.769 1.8 816.100 842521.58 6520295.60
64 32 -8.402 -5.766 1.8 816.200 842521.59 6520295.53
64 33 -8.474 -5.763 1.8 816.300 842521.60 6520295.46
64 34 -8.546 -5.760 1.8 816.400 842521.61 6520295.38
64 35 -8.617 -5.756 1.8 816.500 842521.62 6520295.31
64 36 -8.655 -5.725 1.8 816.600 842521.59 6520295.27
64 37 -8.692 -5.695 1.8 816.700 842521.57 6520295.23
64 38 -8.730 -5.664 1.8 816.800 842521.55 6520295.19
64 39 -8.767 -5.633 1.8 816.900 842521.53 6520295.14
64 40 -8.805 -5.602 1.8 817.000 842521.50 6520295.10
64 41 -8.846 -5.580 1.8 817.100 842521.49 6520295.06
64 42 -8.887 -5.557 1.8 817.200 842521.47 6520295.01
64 43 -8.929 -5.535 1.8 817.300 842521.46 6520294.97
64 44 -8.970 -5.513 1.8 817.400 842521.44 6520294.92
64 45 -9.011 -5.490 1.8 817.500 842521.43 6520294.88
64 46 -9.040 -5.450 1.8 817.600 842521.40 6520294.84
64 47 -9.068 -5.410 1.8 817.700 842521.36 6520294.81
64 48 -9.096 -5.370 1.8 817.800 842521.33 6520294.77
64 49 -9.125 -5.330 1.8 817.900 842521.29 6520294.74
64 50 -9.153 -5.289 1.8 818.000 842521.26 6520294.70
64 51 -9.180 -5.206 1.8 818.100 842521.18 6520294.66
64 52 -9.208 -5.123 1.8 818.200 842521.10 6520294.62
64 53 -9.236 -5.040 1.8 818.300 842521.03 6520294.57
64 54 -9.263 -4.956 1.8 818.400 842520.95 6520294.53
64 55 -9.291 -4.873 1.8 818.500 842520.88 6520294.49
64 56 -9.307 -4.857 1.8 818.600 842520.86 6520294.47
64 57 -9.323 -4.841 1.8 818.700 842520.85 6520294.45
64 58 -9.339 -4.825 1.8 818.800 842520.84 6520294.43
64 59 -9.356 -4.809 1.8 818.900 842520.82 6520294.41
64 60 -9.372 -4.793 1.8 819.000 842520.81 6520294.39
64 61 -9.371 -4.750 1.8 819.100 842520.77 6520294.39
64 62 -9.370 -4.707 1.8 819.200 842520.73 6520294.38
64 63 -9.370 -4.664 1.8 819.300 842520.68 6520294.37
64 64 -9.369 -4.621 1.8 819.400 842520.64 6520294.37
64 65 -9.368 -4.578 1.8 819.500 842520.60 6520294.36
64 66 -9.313 -4.487 1.8 819.600 842520.50 6520294.40
64 67 -9.258 -4.396 1.8 819.700 842520.40 6520294.43
64 68 -9.203 -4.305 1.8 819.800 842520.30 6520294.47
64 69 -9.148 -4.215 1.8 819.900 842520.20 6520294.51
64 70 -9.094 -4.124 1.8 820.000 842520.10 6520294.54
64 71 -9.087 -4.080 1.8 820.100 842520.06 6520294.54
64 72 -9.080 -4.035 1.8 820.200 842520.01 6520294.54
64 73 -9.073 -3.991 1.8 820.300 842519.97 6520294.54
64 74 -9.066 -3.947 1.8 820.400 842519.92 6520294.54
64 75 -9.059 -3.902 1.8 820.500 842519.88 6520294.54
64 76 -9.033 -3.812 1.8 820.600 842519.79 6520294.55
64 77 -9.008 -3.722 1.8 820.700 842519.69 6520294.55
64 78 -8.982 -3.632 1.8 820.800 842519.60 6520294.56
64 79 -8.956 -3.542 1.8 820.900 842519.51 6520294.57
64 80 -8.930 -3.452 1.8 821.000 842519.41 6520294.58
64 81 -8.928 -3.389 1.8 821.100 842519.35 6520294.57
64 82 -8.925 -3.326 1.8 821.200 842519.29 6520294.56
64 83 -8.922 -3.264 1.8 821.300 842519.22 6520294.55
64 84 -8.920 -3.201 1.8 821.400 842519.16 6520294.54
64 85 -8.917 -3.138 1.8 821.500 842519.10 6520294.54
64 86 -8.957 -3.051 1.8 821.600 842519.02 6520294.48
64 87 -8.998 -2.964 1.8 821.700 842518.94 6520294.42
64 88 -9.038 -2.877 1.8 821.800 842518.87 6520294.37
64 89 -9.078 -2.790 1.8 821.900 842518.79 6520294.31
64 90 -9.118 -2.703 1.8 822.000 842518.71 6520294.26
64 91 -9.122 -2.639 1.8 822.100 842518.65 6520294.24
64 92 -9.125 -2.576 1.8 822.200 842518.59 6520294.23
64 93 -9.129 -2.512 1.8 822.300 842518.53 6520294.21
64 94 -9.133 -2.449 1.8 822.400 842518.46 6520294.20
64 95 -9.136 -2.386 1.8 822.500 842518.40 6520294.18
64 96 -9.192 -2.261 1.8 822.600 842518.29 6520294.10
64 97 -9.248 -2.136 1.8 822.700 842518.18 6520294.03
64 98 -9.305 -2.011 1.8 822.800 842518.06 6520293.95
64 99 -9.361 -1.886 1.8 822.900 842517.95 6520293.87
64 100 -9.417 -1.762 1.8 823.000 842517.84 6520293.79
64 101 -9.425 -1.678 1.8 823.100 842517.76 6520293.77
64 102 -9.434 -1.595 1.8 823.200 842517.68 6520293.74
64 103 -9.442 -1.512 1.8 823.300 842517.60 6520293.72
64 104 -9.451 -1.428 1.8 823.400 842517.52 6520293.70
64 105 -9.459 -1.345 1.8 823.500 842517.44 6520293.67
64 106 -9.483 -1.224 1.8 823.600 842517.32 6520293.63
64 107 -9.507 -1.103 1.8 823.700 842517.21 6520293.58
64 108 -9.532 -0.982 1.8 823.800 842517.09 6520293.53
64 109 -9.556 -0.861 1.8 823.900 842516.98 6520293.49
64 110 -9.580 -0.739 1.8 824.000 842516.87 6520293.44
64 111 -9.582 -0.653 1.8 824.100 842516.78 6520293.42
64 112 -9.585 -0.567 1.8 824.200 842516.70 6520293.41
64 113 -9.587 -0.482 1.8 824.300 842516.61 6520293.39
64 114 -9.590 -0.396 1.8 824.400 842516.53 6520293.37
64 115 -9.592 -0.310 1.8 824.500 842516.45 6520293.35
64 116 -9.577 -0.192 1.8 824.600 842516.33 6520293.34
64 117 -9.562 -0.075 1.8 824.700 842516.21 6520293.34
64 118 -9.546 0.043 1.8 824.800 842516.09 6520293.33
64 119 -9.531 0.160 1.8 824.900 842515.97 6520293.32
64 120 -9.515 0.278 1.8 825.000 842515.85 6520293.32
64 121 -9.555 0.334 1.8 825.100 842515.81 6520293.27
64 122 -9.594 0.389 1.8 825.200 842515.76 6520293.22
64 123 -9.634 0.445 1.8 825.300 842515.71 6520293.17
64 124 -9.673 0.501 1.8 825.400 842515.66 6520293.12
64 125 -9.713 0.557 1.8 825.500 842515.62 6520293.07
64 126 -9.740 0.694 1.8 825.600 842515.49 6520293.02
64 127 -9.768 0.831 1.8 825.700 842515.36 6520292.97
64 128 -9.795 0.967 1.8 825.800 842515.23 6520292.92
64 129 -9.823 1.104 1.8 825.900 842515.10 6520292.86
64 130 -9.850 1.241 1.8 826.000 842514.97 6520292.81
64 131 -9.872 1.330 1.8 826.100 842514.89 6520292.77
64 132 -9.894 1.419 1.8 826.200 842514.80 6520292.73
64 133 -9.916 1.508 1.8 826.300 842514.72 6520292.70
64 134 -9.938 1.596 1.8 826.400 842514.64 6520292.66
64 135 -9.960 1.685 1.8 826.500 842514.55 6520292.62
64 136 -10.030 1.833 1.8 826.600 842514.42 6520292.52
64 137 -10.099 1.981 1.8 826.700 842514.29 6520292.43
64 138 -10.169 2.129 1.8 826.800 842514.16 6520292.33
64 139 -10.238 2.277 1.8 826.900 842514.02 6520292.24
64 140 -10.307 2.424 1.8 827.000 842513.89 6520292.14
64 141 -10.351 2.546 1.8 827.100 842513.78 6520292.08
64 142 -10.394 2.667 1.8 827.200 842513.67 6520292.01
64 143 -10.438 2.788 1.8 827.300 842513.56 6520291.95
64 144 -10.481 2.909 1.8 827.400 842513.45 6520291.88
64 145 -10.525 3.030 1.8 827.500 842513.33 6520291.82
64 146 -10.595 3.151 1.8 827.600 842513.23 6520291.72
64 147 -10.665 3.272 1.8 827.700 842513.12 6520291.63
64 148 -10.736 3.393 1.8 827.800 842513.02 6520291.54
64 149 -10.806 3.514 1.8 827.900 842512.91 6520291.45
64 150 -10.876 3.635 1.8 828.000 842512.81 6520291.36
64 151 -10.905 3.751 1.8 828.100 842512.70 6520291.31
64 152 -10.935 3.866 1.8 828.200 842512.59 6520291.26
64 153 -10.964 3.981 1.8 828.300 842512.48 6520291.21
64 154 -10.993 4.096 1.8 828.400 842512.37 6520291.16
64 155 -11.022 4.211 1.8 828.500 842512.27 6520291.11
64 156 -11.081 4.337 1.8 828.600 842512.15 6520291.03
64 157 -11.140 4.462 1.8 828.700 842512.04 6520290.95
64 158 -11.198 4.588 1.8 828.800 842511.93 6520290.87
64 159 -11.257 4.713 1.8 828.900 842511.82 6520290.79
64 160 -11.316 4.839 1.8 829.000 842511.70 6520290.71
64 161 -11.331 4.926 1.8 829.100 842511.62 6520290.67
64 162 -11.346 5.012 1.8 829.200 842511.54 6520290.64
64 163 -11.362 5.099 1.8 829.300 842511.46 6520290.61
64 164 -11.377 5.185 1.8 829.400 842511.38 6520290.58
64 165 -11.392 5.272 1.8 829.500 842511.29 6520290.55
64 166 -11.439 5.401 1.8 829.600 842511.17 6520290.48
64 167 -11.485 5.531 1.8 829.700 842511.06 6520290.41
64 168 -11.532 5.661 1.8 829.800 842510.94 6520290.34
64 169 -11.579 5.791 1.8 829.900 842510.82 6520290.27
64 170 -11.625 5.920 1.8 830.000 842510.70 6520290.20
64 171 -11.669 5.984 1.8 830.100 842510.64 6520290.15
64 172 -11.713 6.048 1.8 830.200 842510.59 6520290.09
64 173 -11.757 6.112 1.8 830.300 842510.53 6520290.04
64 174 -11.800 6.177 1.8 830.400 842510.48 6520289.98
64 175 -11.844 6.241 1.8 830.500 842510.42 6520289.93
64 176 -11.866 6.352 1.8 830.600 842510.32 6520289.88
64 177 -11.888 6.464 1.8 830.700 842510.21 6520289.84
64 178 -11.910 6.576 1.8 830.800 842510.11 6520289.80
64 179 -11.931 6.688 1.8 830.900 842510.00 6520289.76
64 180 -11.953 6.800 1.8 831.000 842509.90 6520289.72
64 181 -11.994 6.877 1.8 831.100 842509.83 6520289.66
64 182 -12.034 6.954 1.8 831.200 842509.76 6520289.61
64 183 -12.075 7.031 1.8 831.300 842509.69 6520289.55
64 184 -12.116 7.108 1.8 831.400 842509.62 6520289.50
64 185 -12.156 7.186 1.8 831.500 842509.55 6520289.45
64 186 -12.177 7.265 1.8 831.600 842509.48 6520289.41
64 187 -12.197 7.344 1.8 831.700 842509.40 6520289.38
64 188 -12.217 7.424 1.8 831.800 842509.33 6520289.34
64 189 -12.238 7.503 1.8 831.900 842509.26 6520289.31
64 190 -12.258 7.583 1.8 832.000 842509.18 6520289.27
64 191 -12.266 7.641 1.8 832.100 842509.13 6520289.25
64 192 -12.274 7.698 1.8 832.200 842509.07 6520289.24
64 193 -12.282 7.756 1.8 832.300 842509.02 6520289.22
64 194 -12.290 7.814 1.8 832.400 842508.96 6520289.20
64 195 -12.298 7.871 1.8 832.500 842508.91 6520289.18
287 0 -15.427 47.812 1.8 813.000 842470.23 6520278.73
287 1 -15.407 47.863 1.8 813.100 842470.18 6520278.74
287 2 -15.387 47.914 1.8 813.200 842470.12 6520278.75
287 3 -15.367 47.965 1.8 813.300 842470.07 6520278.76
287 4 -15.347 48.016 1.8 813.400 842470.01 6520278.77
287 5 -15.327 48.068 1.8 813.500 842469.96 6520278.78
287 6 -15.337 48.166 1.8 813.600 842469.86 6520278.75
287 7 -15.346 48.264 1.8 813.700 842469.77 6520278.72
287 8 -15.356 48.362 1.8 813.800 842469.68 6520278.70
287 9 -15.365 48.461 1.8 813.900 842469.58 6520278.67
287 10 -15.375 48.559 1.8 814.000 842469.49 6520278.64
287 11 -15.384 48.658 1.8 814.100 842469.39 6520278.62
287 12 -15.394 48.757 1.8 814.200 842469.30 6520278.59
287 13 -15.403 48.856 1.8 814.300 842469.20 6520278.56
287 14 -15.413 48.955 1.8 814.400 842469.10 6520278.53
287 15 -15.423 49.054 1.8 814.500 842469.01 6520278.50
287 16 -15.387 49.132 1.8 814.600 842468.92 6520278.52
287 17 -15.352 49.211 1.8 814.700 842468.84 6520278.54
287 18 -15.316 49.290 1.8 814.800 842468.76 6520278.57
287 19 -15.281 49.369 1.8 814.900 842468.67 6520278.58
287 20 -15.246 49.448 1.8 815.000 842468.59 6520278.61
287 21 -15.270 49.521 1.8 815.100 842468.52 6520278.57
287 22 -15.295 49.595 1.8 815.200 842468.45 6520278.53
287 23 -15.320 49.668 1.8 815.300 842468.39 6520278.49
287 24 -15.345 49.742 1.8 815.400 842468.32 6520278.45
287 25 -15.369 49.815 1.8 815.500 842468.25 6520278.42
287 26 -15.349 49.970 1.8 815.600 842468.09 6520278.41
287 27 -15.328 50.125 1.8 815.700 842467.94 6520278.40
287 28 -15.307 50.280 1.8 815.800 842467.78 6520278.39
287 29 -15.286 50.435 1.8 815.900 842467.62 6520278.38
287 30 -15.265 50.591 1.8 816.000 842467.47 6520278.38
287 31 -15.244 50.644 1.8 816.100 842467.41 6520278.38
287 32 -15.224 50.697 1.8 816.200 842467.36 6520278.40
287 33 -15.203 50.751 1.8 816.300 842467.30 6520278.41
287 34 -15.183 50.804 1.8 816.400 842467.24 6520278.42
287 35 -15.162 50.858 1.8 816.500 842467.19 6520278.43
287 36 -15.177 50.934 1.8 816.600 842467.11 6520278.40
287 37 -15.192 51.010 1.8 816.700 842467.04 6520278.37
287 38 -15.207 51.086 1.8 816.800 842466.97 6520278.34
287 39 -15.221 51.162 1.8 816.900 842466.90 6520278.31
287 40 -15.236 51.238 1.8 817.000 842466.83 6520278.28
287 41 -15.241 51.368 1.8 817.100 842466.70 6520278.25
287 42 -15.245 51.497 1.8 817.200 842466.57 6520278.23
287 43 -15.250 51.627 1.8 817.300 842466.45 6520278.20
287 44 -15.254 51.757 1.8 817.400 842466.32 6520278.17
287 45 -15.258 51.887 1.8 817.500 842466.19 6520278.14
287 46 -15.268 51.938 1.8 817.600 842466.15 6520278.12
287 47 -15.278 51.990 1.8 817.700 842466.10 6520278.10
287 48 -15.288 52.041 1.8 817.800 842466.05 6520278.08
287 49 -15.298 52.092 1.8 817.900 842466.00 6520278.07
287 50 -15.308 52.144 1.8 818.000 842465.95 6520278.05
287 51 -15.308 52.197 1.8 818.100 842465.90 6520278.04
287 52 -15.308 52.249 1.8 818.200 842465.85 6520278.03
287 53 -15.308 52.302 1.8 818.300 842465.80 6520278.02
287 54 -15.307 52.354 1.8 818.400 842465.74 6520278.01
287 55 -15.307 52.407 1.8 818.500 842465.69 6520278.00
287 56 -15.322 52.485 1.8 818.600 842465.62 6520277.97
287 57 -15.337 52.563 1.8 818.700 842465.54 6520277.94
287 58 -15.352 52.641 1.8 818.800 842465.47 6520277.91
287 59 -15.367 52.719 1.8 818.900 842465.40 6520277.88
287 60 -15.383 52.796 1.8 819.000 842465.32 6520277.85
287 61 -15.377 52.877 1.8 819.100 842465.24 6520277.84
287 62 -15.372 52.957 1.8 819.200 842465.16 6520277.83
287 63 -15.366 53.037 1.8 819.300 842465.08 6520277.82
287 64 -15.361 53.118 1.8 819.400 842465.00 6520277.81
287 65 -15.355 53.198 1.8 819.500 842464.92 6520277.80
287 66 -15.365 53.251 1.8 819.600 842464.87 6520277.79
287 67 -15.375 53.303 1.8 819.700 842464.82 6520277.77
287 68 -15.385 53.356 1.8 819.800 842464.77 6520277.75
287 69 -15.396 53.408 1.8 819.900 842464.72 6520277.73
287 70 -15.406 53.461 1.8 820.000 842464.67 6520277.71
287 71 -15.426 53.566 1.8 820.100 842464.57 6520277.67
287 72 -15.446 53.672 1.8 820.200 842464.47 6520277.63
287 73 -15.467 53.777 1.8 820.300 842464.37 6520277.59
287 74 -15.487 53.883 1.8 820.400 842464.27 6520277.55
287 75 -15.507 53.988 1.8 820.500 842464.17 6520277.51
287 76 -15.554 54.119 1.8 820.600 842464.05 6520277.44
287 77 -15.601 54.251 1.8 820.700 842463.93 6520277.37
287 78 -15.647 54.382 1.8 820.800 842463.81 6520277.30
287 79 -15.694 54.513 1.8 820.900 842463.69 6520277.23
287 80 -15.740 54.644 1.8 821.000 842463.57 6520277.16
287 81 -15.730 54.699 1.8 821.100 842463.52 6520277.16
287 82 -15.719 54.755 1.8 821.200 842463.46 6520277.16
287 83 -15.709 54.811 1.8 821.300 842463.40 6520277.16
287 84 -15.698 54.866 1.8 821.400 842463.35 6520277.16
287 85 -15.688 54.922 1.8 821.500 842463.29 6520277.16
287 86 -15.687 55.032 1.8 821.600 842463.18 6520277.14
287 87 -15.687 55.142 1.8 821.700 842463.07 6520277.12
287 88 -15.687 55.252 1.8 821.800 842462.96 6520277.10
287 89 -15.687 55.362 1.8 821.900 842462.86 6520277.08
287 90 -15.687 55.472 1.8 822.000 842462.75 6520277.06
287 91 -15.692 55.499 1.8 822.100 842462.72 6520277.05
287 92 -15.697 55.526 1.8 822.200 842462.70 6520277.04
287 93 -15.702 55.553 1.8 822.300 842462.67 6520277.03
287 94 -15.707 55.580 1.8 822.400 842462.65 6520277.02
287 95 -15.713 55.608 1.8 822.500 842462.62 6520277.01
287 96 -15.723 55.718 1.8 822.600 842462.51 6520276.98
287 97 -15.733 55.828 1.8 822.700 842462.41 6520276.95
287 98 -15.744 55.938 1.8 822.800 842462.30 6520276.92
287 99 -15.754 56.048 1.8 822.900 842462.20 6520276.89
287 100 -15.764 56.158 1.8 823.000 842462.09 6520276.86
287 101 -15.780 56.240 1.8 823.100 842462.01 6520276.83
287 102 -15.796 56.322 1.8 823.200 842461.93 6520276.79
287 103 -15.812 56.405 1.8 823.300 842461.85 6520276.76
287 104 -15.828 56.487 1.8 823.400 842461.78 6520276.73
287 105 -15.843 56.569 1.8 823.500 842461.70 6520276.70
287 106 -15.854 56.681 1.8 823.600 842461.59 6520276.67
287 107 -15.864 56.792 1.8 823.700 842461.48 6520276.64
287 108 -15.875 56.904 1.8 823.800 842461.38 6520276.61
287 109 -15.886 57.016 1.8 823.900 842461.27 6520276.58
287 110 -15.896 57.127 1.8 824.000 842461.16 6520276.55
287 111 -15.875 57.129 1.8 824.100 842461.16 6520276.57
287 112 -15.854 57.131 1.8 824.200 842461.15 6520276.59
287 113 -15.832 57.134 1.8 824.300 842461.14 6520276.61
287 114 -15.811 57.136 1.8 824.400 842461.14 6520276.63
287 115 -15.790 57.138 1.8 824.500 842461.13 6520276.65
287 116 -15.822 57.191 1.8 824.600 842461.08 6520276.61
287 117 -15.854 57.245 1.8 824.700 842461.04 6520276.57
287 118 -15.886 57.298 1.8 824.800 842460.99 6520276.53
287 119 -15.917 57.352 1.8 824.900 842460.94 6520276.49
287 120 -15.949 57.405 1.8 825.000 842460.90 6520276.44
287 121 -15.944 57.491 1.8 825.100 842460.81 6520276.43
287 122 -15.939 57.577 1.8 825.200 842460.73 6520276.42
287 123 -15.933 57.663 1.8 825.300 842460.64 6520276.41
287 124 -15.928 57.749 1.8 825.400 842460.56 6520276.40
287 125 -15.923 57.835 1.8 825.500 842460.47 6520276.39
287 126 -15.933 57.949 1.8 825.600 842460.36 6520276.36
287 127 -15.944 58.062 1.8 825.700 842460.25 6520276.33
287 128 -15.955 58.176 1.8 825.800 842460.14 6520276.30
287 129 -15.966 58.290 1.8 825.900 842460.03 6520276.26
287 130 -15.976 58.403 1.8 826.000 842459.92 6520276.23
287 131 -15.976 58.461 1.8 826.100 842459.86 6520276.22
287 132 -15.976 58.519 1.8 826.200 842459.81 6520276.21
287 133 -15.976 58.577 1.8 826.300 842459.75 6520276.20
287 134 -15.976 58.634 1.8 826.400 842459.69 6520276.19
287 135 -15.976 58.692 1.8 826.500 842459.64 6520276.18
287 136 -15.987 58.749 1.8 826.600 842459.58 6520276.16
287 137 -15.998 58.806 1.8 826.700 842459.53 6520276.14
